video_id|title|channel|url|first_seen_date|upload_date|related_content|keywords|query|description|duration_seconds|video_type
rJayWf3eAk8|지금 난리 난 바로 그 팝업! [K리그 X 산리오 썸머캠프, 맨시티 & AT. 마드리드 팝업스토어]|쿠팡플레이 Coupang Play|https://www.youtube.com/watch?v=rJayWf3eAk8|2026-08-02|2026-08-01|지금 난리 난 바로 그 팝업!|공식채널,Coupang,Play,지금,난리,바로,팝업,K리그,산리오,썸머캠프,맨시티,AT,마드리드,팝업스토어,쿠팡플레이,이강인|공식채널:Coupang Play|이강인 한글 마킹 유니폼 실물부터 K리그 X 산리오 굿즈까지?! ⚽🎀 2026 K리그 X 산리오 썸머캠프 팝업스토어 맨시티 & AT. 마드리드 팝업스토어 소장 욕구 생기는 MD 풀창작하고 2026 쿠팡플레이 시리즈 직관하세요! 지금 더현대 서울에서 만나요 🙌 📌 장소 더현대 서울 지하 2층 ⏰ 운영일정 7/31 (금) - 8/9 (일) 월-목 오전 10:30 ~ 오후 8:00 금-일 오전 10:30 ~ 오후 8:30 #쿠팡플레이 #CoupangPlay #팝업 #팝업스토어|20.0|쇼츠/숏폼 후보
lqHz2Yjc2oc|"[찬란한유산] 집에서 쫓겨나지 않기 위해 첫 출근한 환. 싸가지 환의 서민 체험 시작! | EP.8-1 #한효주 #이승기 #찬란한유산"|SBS 옛날 드라마 - 빽드|https://www.youtube.com/watch?v=lqHz2Yjc2oc|2026-08-07|2026-08-05|찬란한유산|드라마,애니,출연,공식채널,SBS,Drama,찬란한유산,집에서,쫓겨나지,않기,위해,출근한,싸가지,환의,서민,체험|공식채널:SBS Drama|#스브스 #sbs #옛날드라마 #sbs_classic_kdrama #찬란한유산 #한효주 #이승기 #문채원 ━━━━━━━━━━━━━━━━━━━━━━━━━━ 📌방송정보 찬란한 유산 8회 방송일 : 2009.05.17 출연진 : 한효주, 이승기, 문채원, 배수빈 외 출연 ━━━━━━━━━━━━━━━━━━━━━━━━━━ 📌추천 콘텐츠 보러가기! 스브스엔터 : https://www.youtube.com/@SBSenter.official 빽드 : https://www.youtube.com/@BBACKD 빽능 : https://www.youtube.com/@BBACKENT SBS Story : https://www.youtube.com/@SBSstory.official 달리 : https://www.youtube.com/@sbs_dali 우와비 : https://www.youtube.com/@우와한비디오 애니멀봐 : https://www.youtube.com/@SBSANIMAL 📌공식 홈페이지:|879.0|일반 영상
dgKtv4evDqA|당잠사 레전드 OST 등장씬✨ #당신이잠든사이에|SBS 옛날 드라마 - 빽드|https://www.youtube.com/watch?v=dgKtv4evDqA|2026-08-07|2026-08-05|당잠사 레전드 OST 등장씬✨ #당신이잠든사이에|드라마,공식채널,SBS,Drama,당잠사,레전드,OST,등장씬,당신이잠든사이에,옛날,빽드,shorts,즐숏,수지,이종석,정해인|공식채널:SBS Drama|#shorts #즐숏 #수지 #이종석 #정해인 #이상엽 #박혜련 #당신이잠든사이에 #편집자_소금 Copyright Ⓒ SBS. All rights reserved. 무단 전재, 재배포 및 AI학습 이용 금지|102.0|쇼츠/숏폼 후보
WtBA5PWmlmw|모든 게 완벽한 남주🥰 #당신이잠든사이에|SBS 옛날 드라마 - 빽드|https://www.youtube.com/watch?v=WtBA5PWmlmw|2026-08-07|2026-08-05|모든 게 완벽한 남주🥰 #당신이잠든사이에|드라마,공식채널,SBS,Drama,모든,완벽한,남주,당신이잠든사이에,옛날,빽드,shorts,즐숏,수지,이종석,정해인,이상엽|공식채널:SBS Drama|#shorts #즐숏 #수지 #이종석 #정해인 #이상엽 #박혜련 #당신이잠든사이에 #편집자_소금 Copyright Ⓒ SBS. All rights reserved. 무단 전재, 재배포 및 AI학습 이용 금지|56.0|쇼츠/숏폼 후보
UkhLGvV4_OA|"[리턴] 결혼해서 애까지 낳고 잘 살고 있는 와중에, 전 여자친구 현 불륜녀가 옆집으로 이사를 왔다? | EP. 1-1 #리턴 #이진욱 #정은채"|SBS 옛날 드라마 - 빽드|https://www.youtube.com/watch?v=UkhLGvV4_OA|2026-08-07|2026-08-05|리턴|드라마,애니,출연,범죄,공식채널,SBS,Drama,리턴,결혼해서,애까지,낳고,살고,있는,와중에,여자친구,불륜녀가|공식채널:SBS Drama|#스브스 #sbs #옛날드라마 #sbs_classic_kdrama #리턴 #이진욱 #정은채 ━━━━━━━━━━━━━━━━━━━━━━━━━━ 📌방송정보 리턴 1회 방송일 : 2018.01.17 출연진 : 이진욱, 신성록, 박기웅, 봉태규, 정은채, 윤종훈 외 다수 ━━━━━━━━━━━━━━━━━━━━━━━━━━ 📌추천 콘텐츠 보러가기! 스브스엔터 : https://www.youtube.com/@SBSenter.official 빽드 : https://www.youtube.com/@BBACKD 빽능 : https://www.youtube.com/@BBACKENT SBS Story : https://www.youtube.com/@SBSstory.official 달리 : https://www.youtube.com/@sbs_dali 우와비 : https://www.youtube.com/@우와한비디오 애니멀봐 : https://www.youtube.com/@SBSANIMAL 📌공식 홈페이지: h|759.0|일반 영상
I34DCjAqQ4E|"[친애하는판사님께] 사실을 알면서도, 법대로만하면 정말 좋은 판사입니까? | EP. 9 #윤시윤 #이유영 #박병은 #친애하는판사님께"|SBS 옛날 드라마 - 빽드|https://www.youtube.com/watch?v=I34DCjAqQ4E|2026-08-07|2026-08-05|친애하는판사님께|드라마,로맨스,애니,출연,공식채널,SBS,Drama,친애하는판사님께,사실을,알면서도,법대로만하면,정말,좋은,판사입니까,EP,윤시윤|공식채널:SBS Drama|#스브스 #sbs #옛날드라마 #sbs_classic_kdrama #친애하는판사님께 #윤시윤 #이유영 #박병은 ━━━━━━━━━━━━━━━━━━━━━━━━━━ 📌방송정보 친애하는 판사님께 9회 방송일 : 2018.08.08 출연진 : 윤시윤, 이유영, 박병은, 권나라 외 다수 ━━━━━━━━━━━━━━━━━━━━━━━━━━ 📌추천 콘텐츠 보러가기! 스브스엔터 : https://www.youtube.com/@SBSenter.official 빽드 : https://www.youtube.com/@BBACKD 빽능 : https://www.youtube.com/@BBACKENT SBS Story : https://www.youtube.com/@SBSstory.official 달리 : https://www.youtube.com/@sbs_dali 우와비 : https://www.youtube.com/@우와한비디오 애니멀봐 : https://www.youtube.com/@SBSANIMAL 📌공식|822.0|일반 영상
K9QV0jH30FI|[바람의화원] 문근영♥문채원 관계를 모르는 류승룡, 묘한 긴장감이 도는 첫 삼자대면 #문근영 #문채원 #류승룡 #바람의화원|SBS 옛날 드라마 - 빽드|https://www.youtube.com/watch?v=K9QV0jH30FI|2026-08-07|2026-08-05|바람의화원|드라마,애니,출연,공식채널,SBS,Drama,바람의화원,문근영,문채원,관계를,모르는,류승룡,묘한,긴장감이,도는,삼자대면|공식채널:SBS Drama|#스브스 #sbs #옛날드라마 #sbs_classic_kdrama #바람의화원 #문근영 #문채원 #류승룡 ━━━━━━━━━━━━━━━━━━━━━━━━━━ 📌방송정보 바람의 화원 14회 방송일 : 2008.11.13 출연진 : 박신양, 문근영, 문채원, 류승룡 외 출연 ━━━━━━━━━━━━━━━━━━━━━━━━━━ 📌추천 콘텐츠 보러가기! 스브스엔터 : https://www.youtube.com/@SBSenter.official 빽드 : https://www.youtube.com/@BBACKD 빽능 : https://www.youtube.com/@BBACKENT SBS Story : https://www.youtube.com/@SBSstory.official 달리 : https://www.youtube.com/@sbs_dali 우와비 : https://www.youtube.com/@우와한비디오 애니멀봐 : https://www.youtube.com/@SBSANIMAL 📌공식 홈페이지|860.0|일반 영상
2X2MCuOMgLU|[바람의화원] 어진을 찢은 죄로 참수형 당하게 된 윤복, 거짓 사랑 고백으로 정인을 살리려는 정향 #문근영 #문채원 #류승룡 #바람의화원|SBS 옛날 드라마 - 빽드|https://www.youtube.com/watch?v=2X2MCuOMgLU|2026-08-07|2026-08-04|바람의화원|드라마,애니,출연,공식채널,SBS,Drama,바람의화원,어진을,찢은,죄로,참수형,당하게,윤복,거짓,사랑,고백으로|공식채널:SBS Drama|#스브스 #sbs #옛날드라마 #sbs_classic_kdrama #바람의화원 #문근영 #문채원 #류승룡 ━━━━━━━━━━━━━━━━━━━━━━━━━━ 📌방송정보 바람의 화원 13회 방송일 : 2008.11.12 출연진 : 박신양, 문근영, 문채원, 류승룡 외 출연 ━━━━━━━━━━━━━━━━━━━━━━━━━━ 📌추천 콘텐츠 보러가기! 스브스엔터 : https://www.youtube.com/@SBSenter.official 빽드 : https://www.youtube.com/@BBACKD 빽능 : https://www.youtube.com/@BBACKENT SBS Story : https://www.youtube.com/@SBSstory.official 달리 : https://www.youtube.com/@sbs_dali 우와비 : https://www.youtube.com/@우와한비디오 애니멀봐 : https://www.youtube.com/@SBSANIMAL 📌공식 홈페이지|891.0|일반 영상
5Rq32S-Ax3c|얼마나 좋아하는 건지 감도 안 옴😭 #당신이잠든사이에|SBS 옛날 드라마 - 빽드|https://www.youtube.com/watch?v=5Rq32S-Ax3c|2026-08-07|2026-08-04|얼마나 좋아하는 건지 감도 안 옴😭 #당신이잠든사이에|드라마,공식채널,SBS,Drama,얼마나,좋아하는,건지,감도,당신이잠든사이에,옛날,빽드,shorts,즐숏,수지,이종석,정해인|공식채널:SBS Drama|#shorts #즐숏 #수지 #이종석 #정해인 #이상엽 #박혜련 #당신이잠든사이에 #편집자_소금 Copyright Ⓒ SBS. All rights reserved. 무단 전재, 재배포 및 AI학습 이용 금지|75.0|쇼츠/숏폼 후보
_ZFx0oBkSYI|바로 화장 시켜서 반박할 증거도 없음ㄷㄷ #당신이잠든사이에|SBS 옛날 드라마 - 빽드|https://www.youtube.com/watch?v=_ZFx0oBkSYI|2026-08-07|2026-08-04|바로 화장 시켜서 반박할 증거도 없음ㄷㄷ #당신이잠든사이에|드라마,공식채널,SBS,Drama,바로,화장,시켜서,반박할,증거도,없음,당신이잠든사이에,옛날,빽드,shorts,즐숏,수지|공식채널:SBS Drama|#shorts #즐숏 #수지 #이종석 #정해인 #이상엽 #박혜련 #당신이잠든사이에 #편집자_소금 Copyright Ⓒ SBS. All rights reserved. 무단 전재, 재배포 및 AI학습 이용 금지|73.0|쇼츠/숏폼 후보
-0L8KNt4pUM|"[찬란한유산] 경찰서에 갇힌 환. 당연히 도와줄거라 믿었던 할머니의 외면... | EP.7-2 #한효주 #이승기 #찬란한유산"|SBS 옛날 드라마 - 빽드|https://www.youtube.com/watch?v=-0L8KNt4pUM|2026-08-07|2026-08-04|찬란한유산|드라마,애니,출연,공식채널,SBS,Drama,찬란한유산,경찰서에,갇힌,당연히,도와줄거라,믿었던,할머니의,외면,EP,한효주|공식채널:SBS Drama|#스브스 #sbs #옛날드라마 #sbs_classic_kdrama #찬란한유산 #한효주 #이승기 #문채원 ━━━━━━━━━━━━━━━━━━━━━━━━━━ 📌방송정보 찬란한 유산 7회 방송일 : 2009.05.16 출연진 : 한효주, 이승기, 문채원, 배수빈 외 출연 ━━━━━━━━━━━━━━━━━━━━━━━━━━ 📌추천 콘텐츠 보러가기! 스브스엔터 : https://www.youtube.com/@SBSenter.official 빽드 : https://www.youtube.com/@BBACKD 빽능 : https://www.youtube.com/@BBACKENT SBS Story : https://www.youtube.com/@SBSstory.official 달리 : https://www.youtube.com/@sbs_dali 우와비 : https://www.youtube.com/@우와한비디오 애니멀봐 : https://www.youtube.com/@SBSANIMAL 📌공식 홈페이지:|899.0|일반 영상
fBN5sDEIBLA|"[찬란한유산] ""너 할머니랑 짰지? 얼마 받았냐?"" 할머니 지원 끊기자 은성한테 화풀이하는 환 | EP.7-1 #한효주 #이승기 #찬란한유산"|SBS 옛날 드라마 - 빽드|https://www.youtube.com/watch?v=fBN5sDEIBLA|2026-08-04|2026-08-03|찬란한유산|드라마,애니,출연,공식채널,SBS,Drama,찬란한유산,할머니랑,짰지,얼마,받았냐,할머니,지원,끊기자,은성한테,화풀이하는|공식채널:SBS Drama|#스브스 #sbs #옛날드라마 #sbs_classic_kdrama #찬란한유산 #한효주 #이승기 #문채원 ━━━━━━━━━━━━━━━━━━━━━━━━━━ 📌방송정보 찬란한 유산 7회 방송일 : 2009.05.16 출연진 : 한효주, 이승기, 문채원, 배수빈 외 출연 ━━━━━━━━━━━━━━━━━━━━━━━━━━ 📌추천 콘텐츠 보러가기! 스브스엔터 : https://www.youtube.com/@SBSenter.official 빽드 : https://www.youtube.com/@BBACKD 빽능 : https://www.youtube.com/@BBACKENT SBS Story : https://www.youtube.com/@SBSstory.official 달리 : https://www.youtube.com/@sbs_dali 우와비 : https://www.youtube.com/@우와한비디오 애니멀봐 : https://www.youtube.com/@SBSANIMAL 📌공식 홈페이지:|875.0|일반 영상
QKxhQk3zN6c|짝사랑 하는 댕댕이 정해인💞 #당신이잠든사이에|SBS 옛날 드라마 - 빽드|https://www.youtube.com/watch?v=QKxhQk3zN6c|2026-08-04|2026-08-03|짝사랑 하는 댕댕이 정해인💞 #당신이잠든사이에|드라마,공식채널,SBS,Drama,짝사랑,하는,댕댕이,정해인,당신이잠든사이에,옛날,빽드,shorts,즐숏,수지,이종석,이상엽|공식채널:SBS Drama|#shorts #즐숏 #수지 #이종석 #정해인 #이상엽 #박혜련 #당신이잠든사이에 #편집자_소금 Copyright Ⓒ SBS. All rights reserved. 무단 전재, 재배포 및 AI학습 이용 금지|57.0|쇼츠/숏폼 후보
ee7u-cYhJu4|"مسلسل الحفرة3| الحلقة 7| الشرطة تطارد جومالي بعد هروبه"|MBC DRAMA|https://www.youtube.com/watch?v=ee7u-cYhJu4|2026-08-05|2026-08-04||공식채널,MBC,Drama,DRAMA,08,00,MBCDRAMA,MBCShahid,https,www,shahid,net,mbcdrama,Subscribe,for,more|공식채널:MBC Drama|الشرطة تطارد جومالي بعد هروبه مسلسل #الحفرة يوميا 08:00 مساء بتوقيت السعودية على #MBCDRAMA لمتابعة البث المباشر مجاناً على #MBCShahid https://www.shahid.net/mbcdrama بعد انتهاء أمر عائلة كاراكوزلار، تسيطر عائلة جديدة على الحي الذي تحكمه الجريمة حيث يجد ياماش نفسه في مواجهة تحديات جديدة. النجوم: ايرجان كيسال, اراس بولوت اينيملي, رضا كوجا أوغلو, ديلان تشيشيك دينيز, أركان كولتشاك كوستنديل » Subscribe for more: https://bit.ly/2VpTtUa 🔔 Stay updated! MBCDRAMA ON SOCIAL: ►Like MBC Drama on Facebook: h|189.0|일반 영상
EVLzpesFrUQ|خلصت لعبتك|MBC DRAMA|https://www.youtube.com/watch?v=EVLzpesFrUQ|2026-08-05|2026-08-04||공식채널,MBC,Drama,DRAMA,12,00,MBCDRAMA,MBCShahid|공식채널:MBC Drama|خلصت لعبتك مسلسل #كريستال يعرض يوميًا 12:00 منتصف الليل بتوقيت السعودية على #MBCDRAMA مجاناً على #MBCShahid|23.0|쇼츠/숏폼 후보
gw88K3bfR9Q|"[하이라이트] 모두의 운명을 뒤바꾼 여자의 욕망 [욕망의 덫] | KBS 방송"|KBS Drama|https://www.youtube.com/watch?v=gw88K3bfR9Q|2026-08-07|2026-08-06|모두의 운명을 뒤바꾼 여자의 욕망|공식채널,KBS,Drama,모두의,운명을,뒤바꾼,여자의,욕망,욕망의,방송,Copyright,All,rights,reserved,무단,전재|공식채널:KBS Drama|[하이라이트] 모두의 운명을 뒤바꾼 여자의 욕망 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [욕망의 덫] 공식 홈페이지 : https://program.kbs.co.kr/2tv/drama/yokmang/pc/index.html ＃장서희 ＃전혜원 ＃욕망의덫 살인 누명으로 인생을 빼앗긴 여자가 거대한 욕망에 맞서는 운명 복원 리벤지 극 욕망의 덫, A Trap Called Desire 장서희, 전혜원, 설정환, 주새벽, 윤해영, 유태웅 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|207.0|일반 영상
CXbu4YXrNXk|"[설렘 티저] 우리가 바라던 멜로 조합🫰 서강준x안은진의 반짝거리는 10년 연애 서사💖 [너 말고 다른 연애] | KBS 방송"|KBS Drama|https://www.youtube.com/watch?v=CXbu4YXrNXk|2026-08-07|2026-08-06|설렘|드라마,공식채널,KBS,Drama,설렘,티저,우리가,바라던,멜로,조합,서강준x안은진의,반짝거리는,10년,연애,서사,말고|공식채널:KBS Drama|[설렘 티저] 우리가 바라던 멜로 조합🫰 서강준x안은진의 반짝거리는 10년 연애 서사💖 Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 ＃서강준 ＃안은진 ＃너말고다른연애 연애 10년 차, 익숙했던 연인이 낯선 감정과 마주하게 되는 현실 공감 리얼 멜로드라마 너 말고 다른 연애, A Love Other Than Yours 서강준, 안은진, 이주안, 조아람, 천이슬, 송지우 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|36.0|쇼츠/숏폼 후보
VZnAglXckmI|"[93화 예고] 누군가 증거를 지우고 있다..? [기쁜 우리 좋은 날] | KBS 방송"|KBS Drama|https://www.youtube.com/watch?v=VZnAglXckmI|2026-08-07|2026-08-06|93화 예고|드라마,가족,공식채널,KBS,Drama,93화,예고,누군가,증거를,지우고,있다,기쁜,우리,좋은,방송,Copyright|공식채널:KBS Drama|[93화 예고] 누군가 증거를 지우고 있다..? Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [기쁜 우리 좋은 날] 공식 홈페이지 : https://program.kbs.co.kr/1tv/drama/happydays/pc/index.html ＃윤종훈, ＃엄현경, ＃기쁜우리좋은날 세상 제일 완벽남과 허당녀의 일촉즉발 생사 쟁탈전! 저마다 내 인생의 주인공이 되고픈, 다양한 세대가 만들어가는 멜로 가족 드라마 기쁜 우리 좋은 날, Our Happy Days 윤종훈, 엄현경, 정윤, 윤다영 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|29.0|쇼츠/숏폼 후보
0bN1aaLjbj8|"＂우리 아버지 가해자가 실장님?!＂ 공소장에 적힌 이름을 보고 놀라는 윤종훈! [기쁜 우리 좋은 날] | KBS 260806 방송"|KBS Drama|https://www.youtube.com/watch?v=0bN1aaLjbj8|2026-08-07|2026-08-06|기쁜 우리 좋은 날|드라마,가족,공식채널,KBS,Drama,우리,아버지,가해자가,실장님,공소장에,적힌,이름을,보고,놀라는,윤종훈,기쁜|공식채널:KBS Drama|＂우리 아버지 가해자가 실장님?!＂ 공소장에 적힌 이름을 보고 놀라는 윤종훈! Copyright ⓒ KBS. All rights reserved. 무단 전재, 재배포 및 이용(AI 학습 포함) 금지 [기쁜 우리 좋은 날] 공식 홈페이지 : https://program.kbs.co.kr/1tv/drama/happydays/pc/index.html ＃윤종훈, ＃엄현경, ＃기쁜우리좋은날 세상 제일 완벽남과 허당녀의 일촉즉발 생사 쟁탈전! 저마다 내 인생의 주인공이 되고픈, 다양한 세대가 만들어가는 멜로 가족 드라마 기쁜 우리 좋은 날, Our Happy Days 윤종훈, 엄현경, 정윤, 윤다영 ▶ Homepage : https://www.kbs.co.kr/ ▶ Wavve : https://www.wavve.com/ ▶ Youtube : https://www.youtube.com/KBSdrama ▶ Facebook : https://www.facebook.com/KBSdrama/|181.0|일반 영상
